Time,Day,Hour,K_Value
2023-01-08 18:22,Sunday,18,1
2023-01-08 18:23,Sunday,18,1
2023-01-08 18:24,Sunday,18,1
2023-01-08 18:25,Sunday,18,1
2023-01-08 18:26,Sunday,18,1
2023-01-08 18:27,Sunday,18,1
2023-01-08 18:28,Sunday,18,1
2023-01-08 18:29,Sunday,18,1
2023-01-08 18:30,Sunday,18,1
2023-01-08 18:31,Sunday,18,1
2023-01-08 18:32,Sunday,18,1
2023-01-08 18:33,Sunday,18,1
2023-01-08 18:34,Sunday,18,1
2023-01-08 18:35,Sunday,18,1
2023-01-08 18:36,Sunday,18,1
2023-01-08 18:37,Sunday,18,1
2023-01-08 18:38,Sunday,18,1
2023-01-08 18:39,Sunday,18,1
2023-01-08 18:40,Sunday,18,1
2023-01-08 18:41,Sunday,18,1
2023-01-08 18:42,Sunday,18,1
2023-01-08 18:43,Sunday,18,1
2023-01-08 18:44,Sunday,18,1
2023-01-08 18:45,Sunday,18,1
2023-01-08 18:46,Sunday,18,1
2023-01-08 18:47,Sunday,18,1
2023-01-08 18:48,Sunday,18,1
2023-01-08 18:49,Sunday,18,1
2023-01-08 18:50,Sunday,18,1
2023-01-08 18:51,Sunday,18,1
2023-01-08 18:52,Sunday,18,1
2023-01-08 18:53,Sunday,18,1
2023-01-08 18:54,Sunday,18,1
2023-01-08 18:55,Sunday,18,1
2023-01-08 18:56,Sunday,18,1
2023-01-08 18:57,Sunday,18,1
2023-01-08 18:58,Sunday,18,1
2023-01-08 18:59,Sunday,18,1
2023-01-08 19:00,Sunday,19,1
2023-01-08 19:01,Sunday,19,1
2023-01-08 19:02,Sunday,19,1
2023-01-08 19:03,Sunday,19,1
2023-01-08 19:04,Sunday,19,1
2023-01-08 19:05,Sunday,19,1
2023-01-08 19:06,Sunday,19,1
2023-01-08 19:07,Sunday,19,1
2023-01-08 19:08,Sunday,19,1
2023-01-08 19:09,Sunday,19,1
2023-01-08 19:10,Sunday,19,1
2023-01-08 19:11,Sunday,19,1
2023-01-08 19:12,Sunday,19,1
2023-01-08 19:13,Sunday,19,1
2023-01-08 19:14,Sunday,19,1
2023-01-08 19:15,Sunday,19,1
2023-01-08 19:16,Sunday,19,1
2023-01-08 19:17,Sunday,19,1
2023-01-08 19:18,Sunday,19,1
2023-01-08 19:19,Sunday,19,1
2023-01-08 19:20,Sunday,19,1
2023-01-08 19:21,Sunday,19,1
2023-01-08 19:22,Sunday,19,1
2023-01-08 19:23,Sunday,19,1
2023-01-08 19:24,Sunday,19,1
2023-01-08 19:25,Sunday,19,1
2023-01-08 19:26,Sunday,19,1
2023-01-08 19:27,Sunday,19,1
2023-01-08 19:28,Sunday,19,1
2023-01-08 19:29,Sunday,19,1
2023-01-08 19:30,Sunday,19,1
2023-01-08 19:31,Sunday,19,1
2023-01-08 19:32,Sunday,19,1
2023-01-08 19:33,Sunday,19,1
2023-01-08 19:34,Sunday,19,1
2023-01-08 19:35,Sunday,19,1
2023-01-08 19:36,Sunday,19,1
2023-01-08 19:37,Sunday,19,1
2023-01-08 19:38,Sunday,19,1
2023-01-08 19:39,Sunday,19,1
2023-01-08 19:40,Sunday,19,1
2023-01-08 19:41,Sunday,19,1
2023-01-08 19:42,Sunday,19,1
2023-01-08 19:43,Sunday,19,1
2023-01-08 19:44,Sunday,19,1
2023-01-08 19:45,Sunday,19,1
2023-01-08 19:46,Sunday,19,1
2023-01-08 19:47,Sunday,19,1
2023-01-08 19:48,Sunday,19,1
2023-01-08 19:49,Sunday,19,1
2023-01-08 19:50,Sunday,19,1
2023-01-08 19:51,Sunday,19,1
2023-01-08 19:52,Sunday,19,1
2023-01-08 19:53,Sunday,19,1
2023-01-08 19:54,Sunday,19,1
2023-01-08 19:55,Sunday,19,1
2023-01-08 19:56,Sunday,19,1
2023-01-08 19:57,Sunday,19,1
2023-01-08 19:58,Sunday,19,1
2023-01-08 19:59,Sunday,19,1
2023-01-08 20:00,Sunday,20,1
2023-01-08 20:01,Sunday,20,1
2023-01-08 20:02,Sunday,20,1
2023-01-08 20:03,Sunday,20,1
2023-01-08 20:04,Sunday,20,1
2023-01-08 20:05,Sunday,20,1
2023-01-08 20:06,Sunday,20,1
2023-01-08 20:07,Sunday,20,1
2023-01-08 20:08,Sunday,20,1
2023-01-08 20:09,Sunday,20,1
2023-01-08 20:10,Sunday,20,1
2023-01-08 20:11,Sunday,20,1
2023-01-08 20:12,Sunday,20,1
2023-01-08 20:13,Sunday,20,1
2023-01-08 20:14,Sunday,20,1
2023-01-08 20:15,Sunday,20,1
2023-01-08 20:16,Sunday,20,1
2023-01-08 20:17,Sunday,20,1
2023-01-08 20:18,Sunday,20,1
2023-01-08 20:19,Sunday,20,1
2023-01-08 20:20,Sunday,20,1
2023-01-08 20:21,Sunday,20,1
2023-01-08 20:22,Sunday,20,1
2023-01-08 20:23,Sunday,20,1
2023-01-08 20:24,Sunday,20,1
2023-01-08 20:25,Sunday,20,1
2023-01-08 20:26,Sunday,20,1
2023-01-08 20:27,Sunday,20,1
2023-01-08 20:28,Sunday,20,1
2023-01-08 20:29,Sunday,20,1
2023-01-08 20:30,Sunday,20,1
2023-01-08 20:31,Sunday,20,1
2023-01-08 20:32,Sunday,20,1
2023-01-08 20:33,Sunday,20,1
2023-01-08 20:34,Sunday,20,1
2023-01-08 20:35,Sunday,20,1
2023-01-08 20:36,Sunday,20,1
2023-01-08 20:37,Sunday,20,1
2023-01-08 20:38,Sunday,20,1
2023-01-08 20:39,Sunday,20,1
2023-01-08 20:40,Sunday,20,1
2023-01-08 20:41,Sunday,20,1
2023-01-08 20:42,Sunday,20,1
2023-01-08 20:43,Sunday,20,1
2023-01-08 20:44,Sunday,20,1
2023-01-08 20:45,Sunday,20,1
2023-01-08 20:46,Sunday,20,1
2023-01-08 20:47,Sunday,20,1
2023-01-08 20:48,Sunday,20,1
2023-01-08 20:49,Sunday,20,1
2023-01-08 20:50,Sunday,20,1
2023-01-08 20:51,Sunday,20,1
2023-01-08 20:52,Sunday,20,1
2023-01-08 20:53,Sunday,20,1
2023-01-08 20:54,Sunday,20,1
2023-01-08 20:55,Sunday,20,1
2023-01-08 20:56,Sunday,20,1
2023-01-08 20:57,Sunday,20,1
2023-01-08 20:58,Sunday,20,1
2023-01-08 20:59,Sunday,20,1
2023-01-08 21:00,Sunday,21,1
2023-01-08 21:01,Sunday,21,1
2023-01-08 21:02,Sunday,21,1
2023-01-08 21:03,Sunday,21,1
2023-01-08 21:04,Sunday,21,1
2023-01-08 21:05,Sunday,21,1
2023-01-08 21:06,Sunday,21,1
2023-01-08 21:07,Sunday,21,1
2023-01-08 21:08,Sunday,21,1
2023-01-08 21:09,Sunday,21,1
2023-01-08 21:10,Sunday,21,1
2023-01-08 21:11,Sunday,21,1
2023-01-08 21:12,Sunday,21,1
2023-01-08 21:13,Sunday,21,1
2023-01-08 21:14,Sunday,21,1
2023-01-08 21:15,Sunday,21,1
2023-01-08 21:16,Sunday,21,1
2023-01-08 21:17,Sunday,21,1
2023-01-08 21:18,Sunday,21,1
2023-01-08 21:19,Sunday,21,1
2023-01-08 21:20,Sunday,21,1
2023-01-08 21:21,Sunday,21,1
2023-01-08 21:22,Sunday,21,1
2023-01-08 21:23,Sunday,21,1
2023-01-08 21:24,Sunday,21,1
2023-01-08 21:25,Sunday,21,1
2023-01-08 21:26,Sunday,21,1
2023-01-08 21:27,Sunday,21,1
2023-01-08 21:28,Sunday,21,1
2023-01-08 21:29,Sunday,21,1
2023-01-08 21:30,Sunday,21,1
2023-01-08 21:31,Sunday,21,1
2023-01-08 21:32,Sunday,21,1
2023-01-08 21:33,Sunday,21,1
2023-01-08 21:34,Sunday,21,1
2023-01-08 21:35,Sunday,21,1
2023-01-08 21:36,Sunday,21,1
2023-01-08 21:37,Sunday,21,1
2023-01-08 21:38,Sunday,21,1
2023-01-08 21:39,Sunday,21,1
2023-01-08 21:40,Sunday,21,1
2023-01-08 21:41,Sunday,21,1
2023-01-08 21:42,Sunday,21,1
2023-01-08 21:43,Sunday,21,1
2023-01-08 21:44,Sunday,21,1
2023-01-08 21:45,Sunday,21,1
2023-01-08 21:46,Sunday,21,1
2023-01-08 21:47,Sunday,21,1
2023-01-08 21:48,Sunday,21,1
2023-01-08 21:49,Sunday,21,1
2023-01-08 21:50,Sunday,21,1
2023-01-08 21:51,Sunday,21,1
2023-01-08 21:52,Sunday,21,1
2023-01-08 21:53,Sunday,21,1
2023-01-08 21:54,Sunday,21,1
2023-01-08 21:55,Sunday,21,1
2023-01-08 21:56,Sunday,21,1
2023-01-08 21:57,Sunday,21,1
2023-01-08 21:58,Sunday,21,1
2023-01-08 21:59,Sunday,21,1
2023-01-08 22:00,Sunday,22,1
2023-01-08 22:01,Sunday,22,1
2023-01-08 22:02,Sunday,22,1
2023-01-08 22:03,Sunday,22,1
2023-01-08 22:04,Sunday,22,1
2023-01-08 22:05,Sunday,22,1
2023-01-08 22:06,Sunday,22,1
2023-01-08 22:07,Sunday,22,1
2023-01-08 22:08,Sunday,22,1
2023-01-08 22:09,Sunday,22,1
2023-01-08 22:10,Sunday,22,1
2023-01-08 22:11,Sunday,22,1
2023-01-08 22:12,Sunday,22,1
2023-01-08 22:13,Sunday,22,1
2023-01-08 22:14,Sunday,22,1
2023-01-08 22:15,Sunday,22,1
2023-01-08 22:16,Sunday,22,1
2023-01-08 22:17,Sunday,22,1
2023-01-08 22:18,Sunday,22,1
2023-01-08 22:19,Sunday,22,1
2023-01-08 22:20,Sunday,22,1
2023-01-08 22:21,Sunday,22,1
2023-01-08 22:22,Sunday,22,1
2023-01-08 22:23,Sunday,22,1
2023-01-08 22:24,Sunday,22,1
2023-01-08 22:25,Sunday,22,1
2023-01-08 22:26,Sunday,22,1
2023-01-08 22:27,Sunday,22,1
2023-01-08 22:28,Sunday,22,1
2023-01-08 22:29,Sunday,22,1
2023-01-08 22:30,Sunday,22,1
2023-01-08 22:31,Sunday,22,1
2023-01-08 22:32,Sunday,22,1
2023-01-08 22:33,Sunday,22,1
2023-01-08 22:34,Sunday,22,1
2023-01-08 22:35,Sunday,22,1
2023-01-08 22:36,Sunday,22,1
2023-01-08 22:37,Sunday,22,1
2023-01-08 22:38,Sunday,22,1
2023-01-08 22:39,Sunday,22,1
2023-01-08 22:40,Sunday,22,1
2023-01-08 22:41,Sunday,22,1
2023-01-08 22:42,Sunday,22,1
2023-01-08 22:43,Sunday,22,1
2023-01-08 22:44,Sunday,22,1
2023-01-08 22:45,Sunday,22,1
2023-01-08 22:46,Sunday,22,1
2023-01-08 22:47,Sunday,22,1
2023-01-08 22:48,Sunday,22,1
2023-01-08 22:49,Sunday,22,1
2023-01-08 22:50,Sunday,22,1
2023-01-08 22:51,Sunday,22,1
2023-01-08 22:52,Sunday,22,1
2023-01-08 22:53,Sunday,22,1
2023-01-08 22:54,Sunday,22,1
2023-01-08 22:55,Sunday,22,1
2023-01-08 22:56,Sunday,22,1
2023-01-08 22:57,Sunday,22,1
2023-01-08 22:58,Sunday,22,1
2023-01-08 22:59,Sunday,22,1
2023-01-08 23:00,Sunday,23,1
2023-01-08 23:01,Sunday,23,1
2023-01-08 23:02,Sunday,23,1
2023-01-08 23:03,Sunday,23,1
2023-01-08 23:04,Sunday,23,1
2023-01-08 23:05,Sunday,23,1
2023-01-08 23:06,Sunday,23,1
2023-01-08 23:07,Sunday,23,1
2023-01-08 23:08,Sunday,23,1
2023-01-08 23:09,Sunday,23,1
2023-01-08 23:10,Sunday,23,1
2023-01-08 23:11,Sunday,23,1
2023-01-08 23:12,Sunday,23,1
2023-01-08 23:13,Sunday,23,1
2023-01-08 23:14,Sunday,23,1
2023-01-08 23:15,Sunday,23,1
2023-01-08 23:16,Sunday,23,1
2023-01-08 23:17,Sunday,23,1
2023-01-08 23:18,Sunday,23,1
2023-01-08 23:19,Sunday,23,1
2023-01-08 23:20,Sunday,23,1
2023-01-08 23:21,Sunday,23,1
2023-01-08 23:22,Sunday,23,1
2023-01-08 23:23,Sunday,23,1
2023-01-08 23:24,Sunday,23,1
2023-01-08 23:25,Sunday,23,1
2023-01-08 23:26,Sunday,23,1
2023-01-08 23:27,Sunday,23,1
2023-01-08 23:28,Sunday,23,1
2023-01-08 23:29,Sunday,23,1
2023-01-08 23:30,Sunday,23,1
2023-01-08 23:31,Sunday,23,1
2023-01-08 23:32,Sunday,23,1
2023-01-08 23:33,Sunday,23,1
2023-01-08 23:34,Sunday,23,1
2023-01-08 23:35,Sunday,23,1
2023-01-08 23:36,Sunday,23,1
2023-01-08 23:37,Sunday,23,1
2023-01-08 23:38,Sunday,23,1
2023-01-08 23:39,Sunday,23,1
2023-01-08 23:40,Sunday,23,1
2023-01-08 23:41,Sunday,23,1
2023-01-08 23:42,Sunday,23,1
2023-01-08 23:43,Sunday,23,1
2023-01-08 23:44,Sunday,23,1
2023-01-08 23:45,Sunday,23,1
2023-01-08 23:46,Sunday,23,1
2023-01-08 23:47,Sunday,23,1
2023-01-08 23:48,Sunday,23,1
2023-01-08 23:49,Sunday,23,1
2023-01-08 23:50,Sunday,23,1
2023-01-08 23:51,Sunday,23,1
2023-01-08 23:52,Sunday,23,1
2023-01-08 23:53,Sunday,23,1
2023-01-08 23:54,Sunday,23,1
2023-01-08 23:55,Sunday,23,1
2023-01-08 23:56,Sunday,23,1
2023-01-08 23:57,Sunday,23,1
2023-01-08 23:58,Sunday,23,1
2023-01-08 23:59,Sunday,23,1
